Time,190-AT2001-AirTemp (°C),990-PC-2101A-H1,990-PC-2101B-H2,990-PC-2102-H1,990-PT-2104A (barg),990-PT-2104B (barg),990-PT-2104C (barg),990-PSHL-2100,990-LT-2131 (mm),990-LT-2132 (mm),990-LT-2133 (mm),990-LT-2134 (mm),990-LT-2135 (mm),990-PT-2109 (barg),190-ZSL-2101,190-ZSH-2101,190-ZSI-2101,190-ZT-2101 (%),990-PT-2129 (barg),
2020.05.08 15:25:58.154,,,,,,,,,,,,,,,,,,,180.73240661621,
2020.05.08 15:26:15.071,17,,,,,,,,,,,,,,,,,,,
2020.05.08 15:26:38.153,,,,,,173.71038818359,,,,,,,,,,,,,,
2020.05.08 15:26:42.152,,,,,,,,,,,,,,168.61793518066,,,,,,
2020.05.08 15:27:52.071,,,,,,,,,,,,,,,,,,,180.55337524414,
2020.05.08 15:29:53.073,,,,,,,,,,,,,,,,,,,180.38427734375,
2020.05.08 15:31:44.081,,,,,,,173.90930175781,,,,,,,,,,,,,
2020.05.08 15:31:45.084,,,,,,,,,,,,,,,,,,,180.22514343262,
2020.05.08 15:32:08.078,,,,,,,,,,,,,,168.69749450684,,,,,,
2020.05.08 15:32:11.078,,,,,174.00877380371,,,,,,,,,,,,,,,
2020.05.08 15:32:45.075,17.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 15:33:32.075,,,,,,,,,,,,,,,,,,,180.05606079102,
2020.05.08 15:34:45.078,17.200000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 15:35:03.164,,,,,,,,,,,,,,168.80690002441,,,,,,
2020.05.08 15:35:24.080,,,,,,,,,,,,,,,,,,,179.88697814941,
2020.05.08 15:37:15.087,17.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 15:37:16.078,,,,,,,,,,,,,,,,,,,179.69799804688,
2020.05.08 15:38:00.087,,,,,,,,,,,,,,168.65771484375,,,,,,
2020.05.08 15:38:15.089,17,,,,,,,,,,,,,,,,,,,
2020.05.08 15:39:11.086,,,,,,,,,,,,,,,,,,,179.52891540527,
2020.05.08 15:39:15.004,16.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 15:39:29.003,,,,,,173.76011657715,,,,,,,,,,,,,,
2020.05.08 15:40:55.090,,,,,,,,,,,,,,,,,,,179.3498840332,
2020.05.08 15:42:38.092,,,,,,,,,,,,,,168.73728942871,,,,,,
2020.05.08 15:42:47.089,,,,,,,,,,,,,,,,,,,179.1808013916,
2020.05.08 15:43:51.091,,,,,,,173.93914794922,,,,,,,,,,,,,
2020.05.08 15:44:02.095,,,,,,,,,,,,640.50354003906,,,,,,,,
2020.05.08 15:44:16.090,,,,,174.03860473633,,,,,,,,,,,,,,,
2020.05.08 15:44:32.008,,,,,,,,,,,,,,,,,,,179.01170349121,
2020.05.08 15:45:11.098,,,,,,,,,,,,,,,,,,99.997291564941,,
2020.05.08 15:46:21.014,,,,,,,,,,,,,,,,,,,178.84262084961,
2020.05.08 15:46:45.100,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 15:47:45.012,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 15:48:06.099,,,,,,,,,,,,,,,,,,,178.66358947754,
2020.05.08 15:48:45.104,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 15:49:43.104,,,,,,,,,606.73828125,,,,,,,,,,,
2020.05.08 15:49:53.020,,,,,,,,,,,,,,,,,,,178.48455810547,
2020.05.08 15:50:12.110,,,,,,,173.97892761231,,,,,,,,,,,,,
2020.05.08 15:50:15.104,16.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 15:50:42.106,,,,,174.06845092773,,,,,,,,,,,,,,,
2020.05.08 15:51:04.019,,,,,,173.8098449707,,,,,,,,,,,,,,
2020.05.08 15:51:43.103,,,,,,,,,,,,,,,,,,,178.31547546387,
2020.05.08 15:51:45.104,17,,,,,,,,,,,,,,,,,,,
2020.05.08 15:52:05.099,,,,,,,,,,,,,,168.83674621582,,,,,,
2020.05.08 15:53:33.107,,,,,,,,,,,,,,,,,,,178.15634155273,
2020.05.08 15:54:11.104,,,,,,,,,,,,,,168.95610046387,,,,,,
2020.05.08 15:55:15.108,17.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 15:55:20.113,,,,,,,,,,,,,,,,,,,177.95741271973,
2020.05.08 15:55:27.112,,,,,,,,,,,,640.57629394531,,,,,,,,
2020.05.08 15:57:16.001,17,,,,,,,,,,,,,,,,,,,
2020.05.08 15:57:27.119,,,,,,,,,,,,,,,,,,,177.71870422363,
2020.05.08 15:58:17.112,,,,,174.10823059082,,,,,,,,,,,,,,,
2020.05.08 15:58:45.110,16.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 15:59:45.110,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 15:59:52.106,,,,,,,174.01872253418,,,,,,,,,,,,,
2020.05.08 16:00:00.106,,,,,,,,,,,,,,,,,,,177.53967285156,
2020.05.08 16:01:15.107,16.700000762939,,,,,,,,,,,,,169.10530090332,,,,,,
2020.05.08 16:01:45.100,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:01:50.099,,,,,,,,,,,,,,,,,,,177.37059020996,
2020.05.08 16:02:15.102,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:02:25.097,,,,,,173.85957336426,,,,,,,,,,,,,,
2020.05.08 16:03:15.095,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:03:22.011,,,,,,,,,,,,,,168.96604919434,,,,,,
2020.05.08 16:03:40.090,,,,,,,,,,,,,,,,,,,177.20150756836,
2020.05.08 16:05:15.013,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:05:24.098,,,,,,,,,,,,,,,,,,,177.02247619629,
2020.05.08 16:06:45.107,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 16:07:15.103,,,,,,,,,,,,,,,,,,,176.84342956543,
2020.05.08 16:07:40.107,,,,,174.13807678223,,,,,,,,,,,,,,,
2020.05.08 16:09:06.109,,,,,,,,,,,,,,,,,,,176.66439819336,
2020.05.08 16:09:15.002,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:09:40.114,,,,,,,174.05850219727,,,,,,,,,,,,,
2020.05.08 16:09:47.005,,,,,,,,,,,,,,168.91632080078,,,,,,
2020.05.08 16:10:45.021,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:10:55.007,,,,,,,,,,,,,,,,,,,176.49531555176,
2020.05.08 16:12:15.012,16.5,,,,,,,,,,,,,,,,,,,
2020.05.08 16:12:36.122,,,,,,,,,,,,,,,,,,,176.32623291016,
2020.05.08 16:13:15.000,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:14:22.117,,,,,,,,,,,,,,,,,,,176.15715026856,
2020.05.08 16:14:43.019,,,,,174.17785644531,,,,,,,,,,,,,,,
2020.05.08 16:15:05.114,,,,,,173.90930175781,,,,,,,,,,,,,,
2020.05.08 16:15:39.113,,,,,,,,,,,,,,168.99588012695,,,,,,
2020.05.08 16:15:45.019,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:16:12.003,,,,,,,,,,,,,,,,,,,175.97811889648,
2020.05.08 16:16:43.015,,,,,,,,,606.81103515625,,,,,,,,,,,
2020.05.08 16:18:06.012,,,,,,,,,,,,,,,,,,,175.80903625488,
2020.05.08 16:18:16.007,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 16:19:49.043,,,,,,,174.08833312988,,,,,,,,,,,,,
2020.05.08 16:19:52.018,,,,,,,,,,,,,,,,,,,175.64988708496,
2020.05.08 16:20:46.010,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:21:34.007,,,,,,,,,,,,,,,,,,,175.48080444336,
2020.05.08 16:21:45.044,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:22:16.003,,,,,,,,,,,,,,168.93620300293,,,,,,
2020.05.08 16:23:16.012,,,,,,,,,,,,,,,,,,,175.30177307129,
2020.05.08 16:25:02.007,,,,,,,,,,,,,,,,,,,175.11279296875,
2020.05.08 16:25:03.019,,,,,174.2176361084,,,,,,,,,,,,,,,
2020.05.08 16:25:10.010,,,,,,,,,,,,640.50354003906,,,,,,,,
2020.05.08 16:25:16.016,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:25:46.130,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:26:57.027,,,,,,,174.12812805176,,,,,,,,,,,,,
2020.05.08 16:27:02.018,,,,,,,,,,,,,,,,,,,174.93376159668,
2020.05.08 16:27:39.003,,,,,,173.93914794922,,,,,,,,,,,,,,
2020.05.08 16:28:16.022,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:28:41.017,,,,,,,,,,,,,,168.96604919434,,,,,,
2020.05.08 16:28:55.022,,,,,,,,,,,,,,,,,,,174.76467895508,
2020.05.08 16:30:43.030,,,,,,,,,,,,,,,,,,,174.58564758301,
2020.05.08 16:30:46.020,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 16:31:43.026,,,,,,,,,,,,,,168.81684875488,,,,,,
2020.05.08 16:32:35.020,,,,,,,,,,,,,,,,,,,174.41656494141,
2020.05.08 16:32:46.027,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:33:52.030,,,,,,,,,,,,,,168.69749450684,,,,,,
2020.05.08 16:34:08.021,,,,,,173.96897888184,,,,,,,,,,,,,,
2020.05.08 16:34:20.025,,,,,,,,,,,,,,,,,,,174.22758483887,
2020.05.08 16:34:46.058,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 16:34:51.025,,,,,174.25743103027,,,,,,,,,,,,,,,
2020.05.08 16:36:12.022,,,,,,,,,,,,,,,,,,,174.02865600586,
2020.05.08 16:36:46.005,16.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 16:37:26.024,,,,,,,174.16790771484,,,,,,,,,,,,,
2020.05.08 16:37:53.041,,,,,,,,,,,,640.57629394531,,,,,,,,
2020.05.08 16:38:01.042,,,,,,,,,,,,,,168.63781738281,,,,,,
2020.05.08 16:38:15.032,,,,,,,,,,,,,,,,,,,173.83969116211,
2020.05.08 16:38:46.011,16.799999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 16:40:11.013,,,,,,,,,,,,,,,,,,,173.67059326172,
2020.05.08 16:40:16.035,16.700000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 16:40:35.043,,,,,,,,,,,,,,,,,,100.01537322998,,
2020.05.08 16:41:33.017,,,,,,,,,,,,,,168.73728942871,,,,,,
2020.05.08 16:41:57.045,,,,,,,,,,,,,,,,,,,173.49156188965,
2020.05.08 16:42:22.043,,,,,,174.00877380371,,,,,,,,,,,,,,
2020.05.08 16:42:46.009,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:43:04.036,,,,,,,,,606.95654296875,,,,,,,,,,,
2020.05.08 16:43:52.043,,,,,,,,,,,,,,,,,,,173.32247924805,
2020.05.08 16:44:32.044,,,,,174.28726196289,,,,,,,,,,,,,,,
2020.05.08 16:45:16.053,16.5,,,,,,,,,,,,,,,,,,,
2020.05.08 16:45:39.042,,,,,,,,,,,,,,,,,,,173.14344787598,
2020.05.08 16:46:46.013,16.39999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 16:47:21.039,,,,,,,,,,,,,,168.66766357422,,,,,,
2020.05.08 16:47:34.040,,,,,,,,,,,,,,,,,,,172.97436523438,
2020.05.08 16:48:07.036,,,,,,,174.20768737793,,,,,,,,,,,,,
2020.05.08 16:49:16.044,16.5,,,,,,,,,,,,,,,,,,,
2020.05.08 16:49:23.033,,,,,,,,,,,,,,,,,,,172.79533386231,
2020.05.08 16:50:42.042,,,,,,,,,,,,,,168.49858093262,,,,,,
2020.05.08 16:51:19.047,,,,,,,,,,,,,,,,,,,172.6262512207,
2020.05.08 16:52:46.031,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 16:52:50.042,,,,,174.3171081543,,,,,,,,,,,,,,,
2020.05.08 16:53:04.057,,,,,,,,,,,,,,,,,,,172.44721984863,
2020.05.08 16:53:12.051,,,,,,174.03860473633,,,,,,,,,,,,,,
2020.05.08 16:54:51.054,,,,,,,,,,,,,,168.61793518066,,,,,,
2020.05.08 16:54:52.054,,,,,,,,,,,,,,,,,,,172.26818847656,
2020.05.08 16:56:41.045,,,,,,,,,,,,,,,,,,,172.08915710449,
2020.05.08 16:57:19.062,,,,,,,,,,,,,,168.73728942871,,,,,,
2020.05.08 16:58:31.051,,,,,,,,,,,,,,,,,,,171.92007446289,
2020.05.08 16:58:46.005,16.5,,,,,,174.23753356934,,,,,,,,,,,,,
2020.05.08 17:00:11.048,,,,,,,,,,,,,,168.85664367676,,,,,,
2020.05.08 17:00:14.055,,,,,,,,,,,,,,,,,,,171.7509765625,
2020.05.08 17:01:37.051,,,,,,174.0783996582,,,,,,,,,,,,,,
2020.05.08 17:01:49.064,,,,,174.35688781738,,,,,,,,,,,,,,,
2020.05.08 17:02:00.053,,,,,,,,,,,,,,,,,,,171.5818939209,
2020.05.08 17:02:12.065,,,,,,,,,,,,,,169.00582885742,,,,,,
2020.05.08 17:02:29.063,,,,,,,,,,,632.86267089844,,,,,,,,,
2020.05.08 17:03:46.038,,,,,,,,,,,,,,,,,,,171.39291381836,
2020.05.08 17:04:16.057,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:04:52.060,,,,,,,,,,,,,,169.14508056641,,,,,,
2020.05.08 17:05:45.060,,,,,,,,,,,,,,,,,,,171.22383117676,
2020.05.08 17:07:16.072,16.5,,,,,,,,,,,,,,,,,,,
2020.05.08 17:07:30.055,,,,,,,174.26736450195,,,,,,,,,,,,,
2020.05.08 17:07:31.063,,,,,,,,,,,,,,,,,,,171.04479980469,
2020.05.08 17:08:45.062,,,,,,,,,,,,,,169.23458862305,,,,,,
2020.05.08 17:09:26.062,,,,,,,,,,,,,,,,,,,170.87571716309,
2020.05.08 17:10:58.072,,,,,,,,,,,,640.50354003906,,,,,,,,
2020.05.08 17:11:15.070,,,,,,,,,,,,,,,,,,,170.70663452148,
2020.05.08 17:11:40.072,,,,,,,,,,,632.93542480469,,,,,,,,,
2020.05.08 17:13:05.074,,,,,,,,,,,,,,,,,,,170.53755187988,
2020.05.08 17:14:02.074,,,,,,174.11817932129,,,,,,,,,,,,,,
2020.05.08 17:14:13.068,,,,,174.38671875,,,,,,,,,,,,,,,
2020.05.08 17:14:16.079,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:14:55.084,,,,,,,,,,,,,,,,,,,170.37840270996,
2020.05.08 17:15:46.074,16.5,,,,,,,,,,,,,,,,,,,
2020.05.08 17:16:04.074,,,,,,,,,,,,,,169.33406066895,,,,,,
2020.05.08 17:16:42.077,,,,,,,,,,,,,,,,,,,170.20932006836,
2020.05.08 17:18:07.083,,,,,,,174.28726196289,,,,,,,,,,,,,
2020.05.08 17:18:16.075,16.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:18:37.090,,,,,,,,,,,,,,,,,,,170.04023742676,
2020.05.08 17:19:56.090,,,,,,,,,,,,640.57629394531,,,,,,,,
2020.05.08 17:20:39.072,,,,,,,,,,,,,,,,,,,169.88110351563,
2020.05.08 17:22:33.074,,,,,,,,,,,,,,,,,,,169.73190307617,
2020.05.08 17:24:13.093,,,,,,,,,607.029296875,,,,,,,,,,,
2020.05.08 17:24:22.081,,,,,,,,,,,,,,169.19480895996,,,,,,
2020.05.08 17:24:26.057,,,,,,,,,,,,,,,,,,,169.56282043457,
2020.05.08 17:24:46.096,16.5,,,,,,,,,,,,,,,,,,,
2020.05.08 17:25:36.081,,,,,174.40661621094,,,,,,,,,,,,,,,
2020.05.08 17:25:46.017,16.39999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 17:26:36.087,,,,,,,174.30715942383,,,,,,,,,,,,,
2020.05.08 17:26:39.088,,,,,,,,,,,,,,,,,,,169.41361999512,
2020.05.08 17:27:15.093,,,,,,,,,,,,,,169.06550598145,,,,,,
2020.05.08 17:27:16.090,16.299999237061,,,,,,,,,,,,,,,,,,,
2020.05.08 17:28:43.083,,,,,,,,,,,,,,,,,,,169.26443481445,
2020.05.08 17:29:49.007,,,,,,,,,,,,,,168.95610046387,,,,,,
2020.05.08 17:31:12.093,,,,,,,,,,,,,,,,,,,169.14508056641,
2020.05.08 17:32:16.009,16.200000762939,,,,,,,,,,,,,,,,,,,
2020.05.08 17:32:53.010,,,,,,,,,,,,,,168.84669494629,,,,,,
2020.05.08 17:33:14.007,,,,,,,174.26736450195,,,,,,,,,,,,,
2020.05.08 17:33:31.014,,,,,174.36683654785,,,,,,,,,,,,,,,
2020.05.08 17:34:16.094,16.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:34:32.012,,,,,,,,,,,,,,,,,,,169.05555725098,
2020.05.08 17:35:34.008,,,,,,174.05850219727,,,,,,,,,,,,,,
2020.05.08 17:36:46.021,16,,,,,,,,,,,,,,,,,,,
2020.05.08 17:37:53.015,,,,,,,174.2176361084,,,,,,,,,,,,,
2020.05.08 17:38:12.007,,,,,174.3171081543,,,,,,,,,,,,,,,
2020.05.08 17:38:15.009,,,,,,,,,,,,,,,,,,100.03345489502,,
2020.05.08 17:38:16.014,15.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 17:39:46.053,15.800000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 17:41:23.008,,,,,,174.00877380371,,,,,,,,,,,,,,
2020.05.08 17:41:46.062,15.699999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 17:42:14.010,,,,,,,,,,,,,,,,,,,169.00582885742,
2020.05.08 17:44:15.010,,,,,,,174.17785644531,,,,,,,,,,,,,
2020.05.08 17:44:29.012,,,,,174.27731323242,,,,,,,,,,,,,,,
2020.05.08 17:44:46.091,15.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:45:26.053,,,,,,,,,,,,,,168.81684875488,,,,,,
2020.05.08 17:46:28.015,,,,,,,,,606.95654296875,,,,,,,,,,,
2020.05.08 17:47:44.026,,,,,,,,,,,,,,,,,,,168.96604919434,
2020.05.08 17:48:16.012,15.699999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 17:49:56.030,,,,,,173.97892761231,,,,,,,,,,,,,,
2020.05.08 17:50:16.031,15.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:51:16.010,15.699999809265,,,,,,,,,,,,,168.73728942871,,,,,,
2020.05.08 17:52:46.072,15.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 17:54:02.027,,,,,,,174.16790771484,,,,,,,,,,,,,
2020.05.08 17:54:40.040,,,,,,,,,607.029296875,,,,,,,,,,,
2020.05.08 17:54:46.046,15.5,,,,,,,,,,,,,,,,,,,
2020.05.08 17:55:03.036,,,,,,,,,,,,,,168.68754577637,,,,,,
2020.05.08 17:55:10.032,,,,,174.23753356934,,,,,,,,,,,,,,,
2020.05.08 18:02:47.033,,,,,,,,,,,,,,168.6079864502,,,,,,
2020.05.08 18:03:09.031,,,,,174.25743103027,,,,,,,,,,,,,,,
2020.05.08 18:05:46.035,15.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 18:06:07.035,,,,,,,,,,,,,,,,,,,168.9461517334,
2020.05.08 18:06:46.000,15.699999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 18:06:50.006,,,,,,,,,,,,,,168.54830932617,,,,,,
2020.05.08 18:08:36.035,,,,,,,174.13807678223,,,,,,,,,,,,,
2020.05.08 18:09:16.037,15.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 18:10:46.079,15.5,,,,,,,,,,,,,,,,,,,
2020.05.08 18:10:52.039,,,,,,,,,,,,,,168.48863220215,,,,,,
2020.05.08 18:12:16.036,15.39999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 18:13:16.052,15.300000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 18:16:10.048,,,,,,173.95904541016,,,,,,,,,,,,,,
2020.05.08 18:16:15.036,,,,,,,,,,,,,,,,,,100.05153656006,,
2020.05.08 18:17:07.046,,,,,,,,,,,,,,168.56819152832,,,,,,
2020.05.08 18:19:15.057,15.199999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 18:20:37.034,,,,,,,,,,,,,,168.65771484375,,,,,,
2020.05.08 18:21:15.046,15.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 18:22:38.038,,,,,,,,,606.95654296875,,,,,,,,,,,
2020.05.08 18:23:34.061,,,,,174.23753356934,,,,,,,,,,,,,,,
2020.05.08 18:25:07.062,,,,,,,,,,,,,,168.73728942871,,,,,,
2020.05.08 18:27:15.061,15.199999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 18:28:15.055,15.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 18:28:49.052,,,,,,,,,606.81103515625,,,,,,,,,,,
2020.05.08 18:29:14.063,,,,,,,,,,,,,,168.81684875488,,,,,,
2020.05.08 18:33:03.073,,,,,,,,,,,,,,168.89642333984,,,,,,
2020.05.08 18:33:46.049,,,,,174.18780517578,,,,,,,,,,,,,,,
2020.05.08 18:34:41.067,,,,,,,,,,,,,,,,,,,168.88647460938,
2020.05.08 18:34:44.060,,,,,,173.88941955566,,,,,,,,,,,,,,
2020.05.08 18:35:43.063,,,,,,,174.05850219727,,,,,,,,,,,,,
2020.05.08 18:37:56.023,,,,,174.11817932129,,,,,,,,,,,,,,,
2020.05.08 18:38:15.074,15.199999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 18:38:46.079,,,,,,,,,,,,,,,,,,,168.80690002441,
2020.05.08 18:39:10.081,,,,,,173.81979370117,,,,,,,,,,,,,,
2020.05.08 18:39:45.085,15.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 18:39:46.077,,,,,,,173.97892761231,,,,,,,,,,,,,
2020.05.08 18:40:15.079,,,,,,,,,,,,,,168.80690002441,,,,,,
2020.05.08 18:41:57.004,,,,,,,,,606.73828125,,,,,,,,,,,
2020.05.08 18:42:05.081,,,,,174.03860473633,,,,,,,,,,,,,,,
2020.05.08 18:43:15.069,,,,,,,,,,,,,,,,,,,168.73728942871,
2020.05.08 18:43:18.072,,,,,,173.76011657715,,,,,,,,,,,,,,
2020.05.08 18:43:26.083,,,,,,,,,,,,,,168.68754577637,,,,,,
2020.05.08 18:44:36.089,,,,,,,173.91925048828,,,,,,,,,,,,,
2020.05.08 18:46:21.093,,,,,,,,,,,,,,168.58808898926,,,,,,
2020.05.08 18:46:45.093,15,,,,,,,,,,,,,,,,,,,
2020.05.08 18:47:54.094,,,,,,,,,,,,,,,,,,,168.68754577637,
2020.05.08 18:48:56.060,,,,,,173.72033691406,,,,,,,,,,,,,,
2020.05.08 18:49:26.094,,,,,,,,,,,,,,168.46873474121,,,,,,
2020.05.08 18:49:36.000,,,,,,,,,,,,,641.15844726563,,,,,,,
2020.05.08 18:49:38.072,,,,,,,,,,,,,,,,,,100.06962585449,,
2020.05.08 18:49:45.095,,,,,174.00877380371,,,,,,,,,,,,,,,
2020.05.08 18:53:26.094,,,,,,,,,606.66552734375,,,,,,,,,,,
2020.05.08 18:53:45.093,14.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 18:53:59.091,,,,,,,,,,,,,,168.3692779541,,,,,,
2020.05.08 18:54:45.000,,,,,,,,,,,633.00817871094,,,,,,,,,
2020.05.08 18:55:06.097,,,,,,,,,,,,,641.01293945313,,,,,,,
2020.05.08 18:55:30.001,,,,,,,173.88941955566,,,,,,,,,,,,,
2020.05.08 18:55:53.082,,,,,,,,,,,,,,,,,,,168.70744323731,
2020.05.08 18:57:15.092,14.800000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 18:57:25.002,,,,,,,,,,,,,,168.28970336914,,,,,,
2020.05.08 19:01:06.096,,,,,,,,,606.44714355469,,,,,,,,,,,
2020.05.08 19:01:09.014,,,,,173.98887634277,,,,,,,,,,,,,,,
2020.05.08 19:01:31.008,,,,,,,,,,,,,,168.24992370606,,,,,,
2020.05.08 19:02:15.007,14.699999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 19:04:44.088,,,,,,,,,,,,,,,,,,,168.66766357422,
2020.05.08 19:06:21.077,,,,,,173.69049072266,,,,,,,,,,,,,,
2020.05.08 19:07:14.087,,,,,,,,,,,,,,168.29965209961,,,,,,
2020.05.08 19:07:15.001,14.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 19:08:45.003,14.5,,,,,,,,,,,,,,,,,,,
2020.05.08 19:10:15.006,14.39999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 19:11:15.017,14.300000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 19:11:21.009,,,,,,,,,,,,,,168.2001953125,,,,,,
2020.05.08 19:12:05.014,,,,,,,173.85957336426,,,,,,,,,,,,,
2020.05.08 19:12:27.012,,,,,,,,,,,,,641.15844726563,,,,,,,
2020.05.08 19:12:35.023,,,,,173.96897888184,,,,,,,,,,,,,,,
2020.05.08 19:12:45.010,14.199999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 19:13:42.013,,,,,,,,,,,,,,168.11067199707,,,,,,
2020.05.08 19:14:45.012,14.10000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 19:16:45.017,14,,,,,,,,,,,,,,,,,,,
2020.05.08 19:17:33.010,,,,,,,,,,,,,641.01293945313,,,,,,,
2020.05.08 19:17:43.014,,,,,,,,,606.37438964844,,,,,,,,,,,
2020.05.08 19:17:48.013,,,,,,,,,,,,,,,,,,,168.64776611328,
2020.05.08 19:17:54.004,,,,,,,,,,,,,,168.22007751465,,,,,,
2020.05.08 19:18:15.023,13.89999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 19:18:52.023,,,,,,,,,,,,,,,,,,100.08770751953,,
2020.05.08 19:20:15.016,13.800000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 19:20:40.032,,,,,,,,,,,,,,168.31954956055,,,,,,
2020.05.08 19:22:45.023,13.699999809265,,,,,,,,,,,,,,,,,,,
2020.05.08 19:23:07.038,,,,,,,,,,,,,,168.45878601074,,,,,,
2020.05.08 19:25:17.037,,,,,,,,,606.30163574219,,,,,,,,,,,
2020.05.08 19:25:31.020,,,,,,,,,,,,,,168.59803771973,,,,,,
2020.05.08 19:26:00.026,,,,,,,,,,,,,,,,,,,168.71739196777,
2020.05.08 19:26:13.021,,,,,,,,,,,,640.43078613281,,,,,,,,
2020.05.08 19:26:33.032,,,,,,,173.88941955566,,,,,,,,,,,,,
2020.05.08 19:26:45.022,13.60000038147,,,,,,,,,,,,,,,,,,,
2020.05.08 19:27:59.037,,,,,,,,,,,,,,168.71739196777,,,,,,
2020.05.08 19:29:45.047,13.5,,,,,,,,,,,,,,,,,,,
2020.05.08 19:32:45.025,13.39999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 19:33:25.047,,,,,,,,,,,,,,168.63781738281,,,,,,
2020.05.08 19:34:19.039,,,,,,173.72033691406,,,,,,,,,,,,,,
2020.05.08 19:34:50.039,,,,,173.98887634277,,,,,,,,,,,,,,,
2020.05.08 19:35:45.043,13.300000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 19:35:53.028,,,,,,,,,,,,640.28527832031,,,,,,,,
2020.05.08 19:36:45.044,13.39999961853,,,,,,,,,,,,,,,,,,,
2020.05.08 19:37:43.042,,,,,,,,,,,,,,168.55825805664,,,,,,
2020.05.08 19:37:45.042,13.300000190735,,,,,,,,,,,,,,,,,,,
2020.05.08 19:42:15.060,13.199999809265,,,,,,,,,,,,,,,,,,,
