Time,190-AT2001-AirTemp_(C),990-PC-2101A-H1,990-PC-2101B-H2,990-PC-2102-H1,990-PT-2104A_(barg),990-PT-2104B_(barg),990-PT-2104C_(barg),990-PSHL-2100,990-LT-2131_(mm),990-LT-2132_(mm),990-LT-2133_(mm),990-LT-2134_(mm),990-LT-2135_(mm),990-PT-2109_(barg),190-ZSL-2101,190-ZSH-2101,190-ZSI-2101,190-ZT-2101_(%),990-PT-2129_(barg)
2020.05.01 00:01:49.024,,,,,,,,,,,,,,171.0547485,,,,,
2020.05.01 00:01:59.028,,,,,,,175.5703278,,,,,,,,,,,,
2020.05.01 00:02:22.030,10.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 00:03:07.044,,,,,,,,,,,,,657.0223389,,,,,,
2020.05.01 00:03:45.018,,,,,,,,,622.3837891,,,,,,,,,,
2020.05.01 00:05:42.027,,,,,,,,,,,,,,170.9552917,,,,,
2020.05.01 00:07:34.029,,,,,175.6598358,,,,,,,,,,,,,,
2020.05.01 00:07:48.039,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 00:08:16.029,,,,,,,,,,,,,,170.8359375,,,,,
2020.05.01 00:09:33.046,,,,,,,,,,,,,656.8040771,,,,,,
2020.05.01 00:09:43.047,,,,,,,,,,,,,,,,,,,170.4778748
2020.05.01 00:10:35.038,,,,,,175.3713989,,,,,,,,,,,,,
2020.05.01 00:11:23.045,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 00:11:59.033,,,,,,,,,,,,,,170.7464142,,,,,
2020.05.01 00:13:47.039,,,,,,,,,,,,,657.1678467,,,,,,
2020.05.01 00:14:52.056,10.30000019,,,,,,,,,,,,,,,,,,
2020.05.01 00:14:54.035,,,,,,,,,,665.2453613,,,,,,,,,
2020.05.01 00:15:07.047,,,,,,,,,,,,,,170.6469574,,,,,
2020.05.01 00:15:09.046,,,,,,,175.560379,,,,,,,,,,,,
2020.05.01 00:15:55.045,,,,,,,,,,,,,,,,,,,170.4380798
2020.05.01 00:16:03.050,,,,,,,,,,,,,657.0223389,,,,,,
2020.05.01 00:18:54.054,,,,,,,,,,,,,,170.5773315,,,,,
2020.05.01 00:19:59.061,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 00:21:22.066,10.19999981,,,,,,,,,,,,,,,,,,
2020.05.01 00:23:26.062,,,,,,,,,622.3110352,,,,656.949585,,,,,,
2020.05.01 00:23:58.055,,,,,,,175.5106506,,,,,,,,,,,,
2020.05.01 00:24:16.047,,,,,,,,,,,,,,,,,,,170.3883514
2020.05.01 00:24:52.047,,,,,,,,,,,,656.5856934,,,,,,,
2020.05.01 00:26:00.049,,,,,,,,,,,,,,,,,,100.1889801,
2020.05.01 00:26:49.067,,,,,175.6300049,,,,,,,,,,,,,,
2020.05.01 00:28:17.066,,,,,,,,,,,649.6726074,,,,,,,,
2020.05.01 00:30:22.060,10.10000038,,,,,,,,,,,,,,,,,,
2020.05.01 00:30:48.068,,,,,,,,,,,,,,170.5375519,,,,,170.3485718
2020.05.01 00:31:22.068,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 00:31:25.066,,,,,,175.3515015,,,,,,,,,,,,,
2020.05.01 00:33:53.063,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 00:34:10.063,,,,,,,,,,,,,,170.4579773,,,,,
2020.05.01 00:34:17.062,,,,,,,,,,665.1726074,,,,,,,,,
2020.05.01 00:34:21.066,,,,,,,175.5205994,,,,,,,,,,,,
2020.05.01 00:38:27.057,,,,,,,,,,,,,,,,,,,170.3087769
2020.05.01 00:39:23.061,,,,,,,,,,,,,,,,,,100.1708984,
2020.05.01 00:41:20.077,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 00:41:22.053,10.19999981,,,,,,,,,,,,,,,,,,
2020.05.01 00:41:42.078,,,,,,,,,,,,,,170.5773315,,,,,
2020.05.01 00:43:40.058,,,,,,175.3216705,,,,,,,,,,,,,
2020.05.01 00:43:52.072,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 00:45:00.009,,,,,,,,,,,,,,170.6966858,,,,,
2020.05.01 00:45:08.081,,,,,,,,,,,,,,,,,,100.1889801,
2020.05.01 00:45:25.071,,,,,175.6101074,,,,,,,,,,,,,,
2020.05.01 00:46:22.081,10.30000019,,,,,,,,,,,,,,,,,,
2020.05.01 00:48:00.024,,,,,,,,,,,,,,170.7961426,,,,,
2020.05.01 00:48:36.074,,,,,,,175.5106506,,,,,,,,,,,,
2020.05.01 00:49:41.092,,,,,,,,,,665.0269775,,,,,,,,,
2020.05.01 00:50:50.087,,,,,,,,,,,649.5997314,,,,,,,,
2020.05.01 00:52:22.079,10.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 00:53:35.076,,,,,,,,,,,,,,170.8757172,,,,,
2020.05.01 00:56:22.008,,,,,,,,,,,,,,171.0249176,,,,,
2020.05.01 00:57:22.001,10.5,,,,,,,,,,,,,,,,,,
2020.05.01 00:58:31.092,,,,,,,,,,,,,,,,,,,170.338623
2020.05.01 00:58:45.088,,,,,,,175.4708557,,,,,,,,,,,,
2020.05.01 00:59:11.095,,,,,,,,,,,,,656.8768311,,,,,,
2020.05.01 00:59:59.088,,,,,,,,,,,,,,171.0845947,,,,,
2020.05.01 01:02:04.011,,,,,,,,,,,,,,170.9254456,,,,,
2020.05.01 01:02:22.096,10.60000038,,,,,,,,,,,,,,,,,,
2020.05.01 01:02:47.000,,,,,,,,,,,,,,,,,,100.1853638,
2020.05.01 01:03:44.086,,,,,175.6001587,,,,,,,,,,,,,,
2020.05.01 01:06:05.087,,,,,,,,,,,,,,170.7961426,,,,,
2020.05.01 01:06:52.009,10.69999981,,,,,,,,,,,,,,,,,,
2020.05.01 01:08:03.062,,,,,,,,,,,,,657.0223389,,,,,,
2020.05.01 01:08:38.091,,,,,,,,,,,,,,,,,,,170.3585205
2020.05.01 01:09:47.013,,,,,,175.2719421,,,,,,,,,,,,,
2020.05.01 01:09:55.008,,,,,,,,,,,,,,170.6966858,,,,,
2020.05.01 01:11:52.002,10.80000019,,,,,,,,,,,,,,,,,,
2020.05.01 01:12:20.013,,,,,175.560379,,,,,,,,,,,,,,
2020.05.01 01:13:15.004,,,,,,,,,,,,,,170.5872803,,,,,
2020.05.01 01:14:05.013,,,,,,,,,,,,,656.8768311,,,,,,
2020.05.01 01:14:52.013,10.89999962,,,,,,,,,,,,,,,,,,
2020.05.01 01:15:04.021,,,,,,175.3017731,,,,,,,,,,,,,
2020.05.01 01:15:33.010,,,,,,,,,,,649.5269775,,,,,,,,
2020.05.01 01:16:15.015,,,,,,,,,,,,,,170.5276031,,,,,
2020.05.01 01:16:57.029,,,,,,,,,,,,,,,,,,,170.3883514
2020.05.01 01:18:22.027,11,,,,,,,,,,,,,,,,,,
2020.05.01 01:19:18.014,,,,,,,,,,,,,,,,,,100.1672745,
2020.05.01 01:21:22.024,11.10000038,,,,,,,,,,,,,,,,,,
2020.05.01 01:22:55.025,,,,,,,,,,,,,,170.4082489,,,,,
2020.05.01 01:23:11.013,,,,,,,,,,,,656.5129395,,,,,,,
2020.05.01 01:25:16.034,,,,,,,,,,,,,,170.2888947,,,,,
2020.05.01 01:25:20.038,,,,,175.5703278,,,,,,,,,,,,,,
2020.05.01 01:25:36.032,,,,,,175.2719421,,,,,,,,,,,,,
2020.05.01 01:26:51.029,,,,,,,,,,,,,656.949585,,,,,,
2020.05.01 01:27:22.040,11.19999981,,,,,,,,,,,,,,,,,,
2020.05.01 01:27:45.038,,,,,,,,,,664.9542236,,,,,,,,,
2020.05.01 01:29:07.041,,,,,,,,,,,,,,170.1297455,,,,,
2020.05.01 01:32:06.004,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 01:33:09.039,,,,,,,,,,,,,,170.0302887,,,,,
2020.05.01 01:34:41.023,,,,,,,,,,,,,,,,,,100.1889801,
2020.05.01 01:35:09.016,,,,,,,,,,,,,,169.891037,,,,,
2020.05.01 01:35:17.017,,,,,,,,,,,,,656.8040771,,,,,,
2020.05.01 01:35:40.028,,,,,,,,,,,649.3814697,,,,,,,,
2020.05.01 01:36:22.035,11.30000019,,,,,,,,,,,,,,,,,,
2020.05.01 01:37:09.036,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 01:37:50.035,,,,,,,,,,,,,,169.7617493,,,,,
2020.05.01 01:39:19.029,,,,,,,,,,,,,,,,,,100.1708984,
2020.05.01 01:39:53.047,,,,,,,,,,,,,,169.9308319,,,,,
2020.05.01 01:41:39.054,,,,,,,175.431076,,,,,,,,,,,,
2020.05.01 01:42:09.041,,,,,,,,,,,,,,170.0999146,,,,,
2020.05.01 01:44:25.037,,,,,,,,,,,,,,170.2391663,,,,,
2020.05.01 01:46:25.052,,,,,,,,,,,,,,170.3983002,,,,,
2020.05.01 01:47:33.055,,,,,175.560379,,,,,,,,,,,,,,
2020.05.01 01:47:52.054,11.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 01:48:00.042,,,,,,,,,,,,,,170.597229,,,,,
2020.05.01 01:49:29.060,,,,,,,175.4509735,,,,,,,,,,,,
2020.05.01 01:49:58.059,,,,,,,,,,,,,,170.7464142,,,,,
2020.05.01 01:50:22.048,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 01:52:05.013,,,,,,,,,,,,,,170.8956146,,,,,
2020.05.01 01:55:29.069,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 01:57:24.063,,,,,,,,,,,,,,,,,,,170.4281311
2020.05.01 01:57:49.055,,,,,,,,,,,,,,170.8060913,,,,,
2020.05.01 01:58:52.068,11.5,,,,,,,,,,,,,,,,,,
2020.05.01 02:01:50.068,,,,,,,,,,,,,,170.7066345,,,,,
2020.05.01 02:04:21.076,,,,,,,,,,,,,,170.5474854,,,,,
2020.05.01 02:06:32.084,,,,,,,,,,,,,,170.3983002,,,,,
2020.05.01 02:06:33.084,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 02:07:03.085,,,,,175.5504303,,,,,,,,,,,,,,
2020.05.01 02:07:40.083,,,,,,,,,,,649.3087158,,,,,,,,
2020.05.01 02:08:32.083,,,,,,,175.431076,,,,,,,,,,,,
2020.05.01 02:08:55.056,,,,,,,,,,,,,,170.2789459,,,,,
2020.05.01 02:09:00.077,,,,,,,,,,,,656.4401855,,,,,,,
2020.05.01 02:09:50.082,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 02:11:44.084,,,,,,,,,,,,,,170.1496429,,,,,
2020.05.01 02:13:15.082,,,,,,,,,,,,,656.5856934,,,,,,
2020.05.01 02:14:10.091,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 02:14:41.081,,,,,,,,,,,,,,170.0501862,,,,,
2020.05.01 02:17:34.081,,,,,,,,,,,,,,169.9407806,,,,,
2020.05.01 02:18:18.098,,,,,,,,,,,,,656.8040771,,,,,,
2020.05.01 02:18:29.000,,,,,,,,,,,,,,,,,,100.1672745,
2020.05.01 02:21:15.081,,,,,,,,,,,,,,169.8612061,,,,,
2020.05.01 02:21:18.080,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 02:22:07.089,,,,,,175.2520447,,,,,,,,,,,,,
2020.05.01 02:22:16.000,,,,,175.5305328,,,,,,,,,,,,,,
2020.05.01 02:23:27.000,,,,,,,,,,,,,656.5856934,,,,,,
2020.05.01 02:25:28.006,,,,,,,,,,,,,,169.8313599,,,,,
2020.05.01 02:25:30.094,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 02:26:02.013,,,,,,,,,,,,656.5129395,,,,,,,
2020.05.01 02:28:46.003,,,,,,,,,,,,,,,,,,,170.4480286
2020.05.01 02:29:20.087,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 02:30:11.007,,,,,,,,,,,,,656.8040771,,,,,,
2020.05.01 02:31:22.102,11.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 02:32:22.009,11.5,,,,,,,,,,,,,,,,,,
2020.05.01 02:32:52.008,11.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 02:33:22.008,11.5,,,,,,,,,,,,,,,,,,
2020.05.01 02:33:47.008,,,,,,,,,,,,,656.5856934,,,,,,
2020.05.01 02:34:10.056,,,,,,,,,,664.8814697,,,,,,,,,
2020.05.01 02:35:22.012,11.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 02:36:02.017,,,,,,,,,,,,656.4401855,,,,,,,
2020.05.01 02:36:22.099,11.5,,,,,,,,,,,,,,,,,,
2020.05.01 02:36:42.021,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 02:37:52.022,11.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 02:39:06.104,,,,,,,,,,,649.2359619,,,,,,,,
2020.05.01 02:39:27.025,,,,,,,,,,,,,,169.9109344,,,,,
2020.05.01 02:40:12.024,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 02:40:34.019,,,,,,,175.4211273,,,,,,,,,,,,
2020.05.01 02:40:53.101,,,,,,,,,,,,,,,,,,,170.4082489
2020.05.01 02:41:52.114,11.30000019,,,,,,,,,,,,,,,,,,
2020.05.01 02:43:35.021,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 02:43:42.025,,,,,,,,,,,,,,170.0302887,,,,,
2020.05.01 02:47:03.028,,,,,,,,,,,,,,170.1496429,,,,,
2020.05.01 02:48:03.113,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 02:49:52.024,,,,,,,,,,,,,,170.2789459,,,,,
2020.05.01 02:51:24.040,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 02:52:16.120,,,,,,,,,,,,,,170.4281311,,,,,
2020.05.01 02:52:57.033,,,,,,,,,,,,,,,,,,,170.3883514
2020.05.01 02:54:51.037,,,,,,,,,,,,,,170.5474854,,,,,
2020.05.01 02:54:52.123,11.19999981,,,,,,,,,,,,,,,,,,
2020.05.01 02:56:20.044,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 02:58:22.036,11.10000038,,,,,,,,,,,,,,,,,,
2020.05.01 02:59:36.038,,,,,,175.2321472,,,,,,,,,,,,,
2020.05.01 02:59:40.042,,,,,,,,,,,,,,170.5773315,,,,,
2020.05.01 03:01:31.051,,,,,,,,,,,,656.2946777,,,,,,,
2020.05.01 03:01:52.132,11,,,,,,,,,,,,,,,,,,
2020.05.01 03:03:00.050,,,,,,,,,,,,,,170.497757,,,,,
2020.05.01 03:04:52.053,10.89999962,,,,,,,,,,,,,,,,,,
2020.05.01 03:06:24.055,,,,,,,,,,,,,,170.3883514,,,,,
2020.05.01 03:06:51.054,,,,,,,,,,,,656.4401855,,,,,,,
2020.05.01 03:07:34.053,,,,,175.4808044,,,,,,,,,,,,,,
2020.05.01 03:07:52.058,10.80000019,,,,,,,,,,,,,,,,,,
2020.05.01 03:08:33.137,,,,,,,,,,,,,,,,,,,170.3485718
2020.05.01 03:08:35.058,,,,,,,175.4111786,,,,,,,,,,,,
2020.05.01 03:09:13.095,,,,,,,,,,,,,,170.2789459,,,,,
2020.05.01 03:09:50.063,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 03:10:52.063,10.69999981,,,,,,,,,,,,,,,,,,
2020.05.01 03:11:38.142,,,,,,,,,,,,,,170.1595917,,,,,
2020.05.01 03:11:48.145,,,,,175.5106506,,,,,,,,,,,,,,
2020.05.01 03:12:59.066,,,,,,,,,621.9471436,,,,,,,,,,
2020.05.01 03:14:31.066,,,,,,,,,,,,,,,,,,,170.2988434
2020.05.01 03:14:52.148,10.60000038,,,,,,,,,,,,,,,,,,
2020.05.01 03:15:10.061,,,,,,,,,,,,,,170.0302887,,,,,
2020.05.01 03:16:09.065,,,,,,,,,622.3110352,,,,,,,,,,
2020.05.01 03:16:54.073,,,,,,,,,,,,656.2946777,,,,,,,
2020.05.01 03:17:30.071,,,,,,,,,,,,,,169.891037,,,,,
2020.05.01 03:17:52.075,10.5,,,,,,,,,,,,,,,,,,
2020.05.01 03:19:09.150,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 03:20:22.068,10.39999962,,,,,,,,,,,,,,,,,,
2020.05.01 03:20:40.163,,,,,,,,,,,,,,,,,,,170.2490997
2020.05.01 03:20:42.074,,,,,,,,,,,,,,169.8015289,,,,,
2020.05.01 03:23:35.081,,,,,,,175.4012451,,,,,,,,,,,,
2020.05.01 03:23:52.078,10.30000019,,,,,,,,,,,,,,,,,,
2020.05.01 03:24:51.082,,,,,,,,,,,,656.4401855,,,,,,,
2020.05.01 03:26:06.080,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 03:26:52.083,,,,,,175.212265,,,,,,,,,,,,,
2020.05.01 03:28:22.077,10.19999981,,,,,,,,,,,,,,,,,,
2020.05.01 03:29:08.076,,,,,,,,,,,,,,,,,,,170.2093201
2020.05.01 03:30:44.087,,,,,,,,,,,,,,169.8512573,,,,,
2020.05.01 03:32:18.105,,,,,,,,,,,,656.2946777,,,,,,,
2020.05.01 03:33:55.003,,,,,,,,,,,,,656.5856934,,,,,,
2020.05.01 03:34:22.086,10.10000038,,,,,,,,,,,,,,,,,,
2020.05.01 03:36:17.083,,,,,,,,,,,,,,,,,,100.1853638,
2020.05.01 03:36:30.079,,,,,,,,,,664.8087158,,,,,,,,,
2020.05.01 03:37:01.078,,,,,,,175.3813477,,,,,,,,,,,,
2020.05.01 03:39:13.067,,,,,,,,,,,,,,169.891037,,,,,
2020.05.01 03:39:47.078,,,,,175.4808044,,,,,,,,,,,,,,
2020.05.01 03:41:22.085,10,,,,,,,,,,,,,,,,,,
2020.05.01 03:41:35.080,,,,,,,,,,,,656.4401855,,,,,,,
2020.05.01 03:42:34.090,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 03:43:14.090,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 03:46:46.102,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 03:47:32.104,,,,,,,,,,,,656.2946777,,,,,,,
2020.05.01 03:47:52.100,9.899999619,,,,,,,,,,,,,,,,,,
2020.05.01 03:50:21.089,,,,,,,,,,,,,,169.8015289,,,,,
2020.05.01 03:50:24.099,,,,,,,,,,,,,,,,,,,170.1794891
2020.05.01 03:50:37.104,,,,,,,,,,,,,656.5856934,,,,,,
2020.05.01 03:53:02.102,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 03:53:05.018,,,,,,,175.3614502,,,,,,,,,,,,
2020.05.01 03:53:07.103,,,,,,175.1824188,,,,,,,,,,,,,
2020.05.01 03:54:19.015,,,,,,,,,,,,,,169.8612061,,,,,
2020.05.01 03:56:57.106,,,,,,,,,621.9471436,,,,,,,,,,
2020.05.01 03:57:11.022,,,,,,,,,,,,,,169.9805603,,,,,
2020.05.01 03:57:37.112,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 03:59:47.000,,,,,,,,,,,,,,170.0999146,,,,,
2020.05.01 04:00:38.005,,,,,,,,,622.2382813,,,,,,,,,,
2020.05.01 04:03:08.106,,,,,,,,,,,,,,170.1993713,,,,,
2020.05.01 04:04:36.033,,,,,,,,,622.0927734,,,,,,,,,,
2020.05.01 04:05:03.005,,,,,175.4609222,,,,,,,,,,,,,,
2020.05.01 04:06:27.039,,,,,,,,,,,,,,170.2888947,,,,,
2020.05.01 04:06:52.007,,,,,,,,,,,,,656.5856934,,,,,,
2020.05.01 04:08:52.002,9.800000191,,,,,,,,,,,,,,,,,,
2020.05.01 04:12:38.006,,,,,,,,,,,,,,170.3585205,,,,,
2020.05.01 04:12:44.018,,,,,,,,,,,,,656.2946777,,,,,,
2020.05.01 04:14:05.012,,,,,,,175.3316193,,,,,,,,,,,,
2020.05.01 04:15:51.019,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 04:15:52.019,9.699999809,,,,,,,,,,,,,,,,,,
2020.05.01 04:16:17.017,,,,,,175.1625366,,,,,,,,,,,,,
2020.05.01 04:16:58.017,,,,,,,,,,,649.163208,,,,,,,,
2020.05.01 04:21:32.028,,,,,175.4509735,,,,,,,,,,,,,,
2020.05.01 04:23:38.011,,,,,,,,,,664.663208,,,,,,,,,
2020.05.01 04:24:25.022,,,,,,,,,,,,,,,,,,,170.1396942
2020.05.01 04:28:33.035,,,,,,,,,,,649.2359619,,,,,,,,
2020.05.01 04:29:37.042,,,,,175.431076,,,,,,,,,,,,,,
2020.05.01 04:29:46.024,,,,,,,,,,,,,,170.4579773,,,,,
2020.05.01 04:31:04.036,,,,,,175.1326904,,,,,,,,,,,,,
2020.05.01 04:32:52.024,9.600000381,,,,,,,,,,,,,,,,,,
2020.05.01 04:34:10.026,,,,,,,,,,,,,,170.5375519,,,,,
2020.05.01 04:34:39.018,,,,,,,175.3117218,,,,,,,,,,,,
2020.05.01 04:36:46.008,,,,,,,,,,,,,,,,,,,170.1595917
2020.05.01 04:36:52.019,9.699999809,,,,,,,,,,,,,,,,,,
2020.05.01 04:36:56.022,,,,,,,,,,,,,,170.6370087,,,,,
2020.05.01 04:37:22.000,9.600000381,,,,,,,,,,,,,,,,,,
2020.05.01 04:38:12.021,,,,,,,,,,,,656.2218018,,,,,,,
2020.05.01 04:39:22.013,9.699999809,,,,,,,,,,,,,,,,,,
2020.05.01 04:40:22.029,9.600000381,,,,,,,,,,,,,,,,,,
2020.05.01 04:43:03.039,,,,,175.4111786,,,,,,,,,,,,,,
2020.05.01 04:43:52.040,,,,,,,,,,,649.163208,,,,,,,,
2020.05.01 04:47:34.036,,,,,,,,,,,,,,,,,,,170.1297455
2020.05.01 04:51:05.053,,,,,,,,,621.9471436,,,,,,,,,,
2020.05.01 04:51:52.056,9.699999809,,,,,,,,,,,,,,,,,,
2020.05.01 04:52:01.051,,,,,,,175.2719421,,,,,,,,,,,,
2020.05.01 04:53:20.044,,,,,,175.112793,,,,,,,,,,,,,
2020.05.01 04:54:15.036,,,,,,,,,,,,,,,,,,100.1925964,
2020.05.01 04:56:31.052,,,,,,,,,,,,,,170.5375519,,,,,
2020.05.01 04:56:50.055,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 05:00:18.054,,,,,175.3813477,,,,,,,,,,,,,,
2020.05.01 05:03:35.060,,,,,,,,,,,,,,170.4778748,,,,,
2020.05.01 05:07:38.061,,,,,,,,,,,,,,,,,,,170.1794891
2020.05.01 05:08:32.073,,,,,,175.0730133,,,,,,,,,,,,,
2020.05.01 05:09:52.068,9.800000191,,,,,,,,,,,,,,,,,,
2020.05.01 05:13:10.071,,,,,,,,,,,,,,,,,,100.1889801,
2020.05.01 05:13:11.069,,,,,,,,,,,,,656.2218018,,,,,,
2020.05.01 05:13:17.076,,,,,,,,,,,,,,170.5276031,,,,,
2020.05.01 05:16:44.071,,,,,,,,,,,,,656.2946777,,,,,,170.2292175
2020.05.01 05:17:14.087,,,,,,,,,,,,,,170.597229,,,,,
2020.05.01 05:20:11.082,,,,,175.3614502,,,,,,,,,,,,,,
2020.05.01 05:20:46.086,,,,,,,,,,,,,,170.6867371,,,,,
2020.05.01 05:21:23.090,,,,,,,175.2520447,,,,,,,,,,,,
2020.05.01 05:22:16.085,,,,,,,,,,664.5904541,,,,,,,,,
2020.05.01 05:24:20.087,,,,,,,,,,,,,656.5129395,,,,,,
2020.05.01 05:27:20.088,,,,,,,,,,,,,,,,,,,170.2590485
2020.05.01 05:28:15.082,,,,,,,,,,,,,656.2218018,,,,,,
2020.05.01 05:30:04.000,,,,,,,,,,,,,,170.5773315,,,,,
2020.05.01 05:32:34.093,,,,,,,,,,,,,,170.4579773,,,,,
2020.05.01 05:32:43.091,,,,,,,,,,,,,656.5129395,,,,,,
2020.05.01 05:35:08.067,,,,,,,,,,,,,,170.3087769,,,,,
2020.05.01 05:35:25.083,,,,,,,175.2222137,,,,,,,,,,,,
2020.05.01 05:36:01.086,,,,,,,,,,,,,656.2218018,,,,,,
2020.05.01 05:37:34.090,,,,,175.3316193,,,,,,,,,,,,,,
2020.05.01 05:38:46.000,,,,,,,,,,,,,,170.2093201,,,,,
2020.05.01 05:40:50.000,,,,,,,,,,,,,656.5129395,,,,,,
2020.05.01 05:42:29.080,,,,,,175.0332336,,,,,,,,,,,,,
2020.05.01 05:42:57.048,,,,,,,,,,,,,,170.0999146,,,,,
2020.05.01 05:44:04.019,,,,,,,,,,,,,656.2218018,,,,,,
2020.05.01 05:45:37.031,,,,,,,,,,,,,,,,,,,170.2888947
2020.05.01 05:46:49.015,,,,,,,,,,,,,,170.0402374,,,,,
2020.05.01 05:46:53.010,,,,,,,,,,,,656.1490479,,,,,,,
2020.05.01 05:49:13.006,,,,,,,,,,,649.0175781,,,,,,,,
2020.05.01 05:49:27.012,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 05:49:46.000,,,,,,,,,,,,,,169.9507141,,,,,
2020.05.01 05:53:49.011,,,,,,,,,,,,,656.2218018,,,,,,
2020.05.01 05:57:10.019,,,,,,,,,,,649.163208,,,,,,,,
2020.05.01 05:57:11.033,,,,,,,,,621.9471436,,,,,,,,,,
2020.05.01 05:57:39.027,,,,,,,,,,,,,,169.8612061,,,,,
2020.05.01 05:57:44.024,,,,,175.3117218,,,,,,,,,,,,,,
2020.05.01 05:59:23.033,,,,,,,175.2023163,,,,,,,,,,,,
2020.05.01 05:59:59.030,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 06:01:32.021,,,,,,,,,,,,,,169.7617493,,,,,
2020.05.01 06:02:23.033,,,,,,,,,,,,,,,,,,100.1672745,
2020.05.01 06:02:28.031,,,,,,,,,,,,,,,,,,,170.3286743
2020.05.01 06:04:14.030,,,,,,,,,,,,,656.2946777,,,,,,
2020.05.01 06:05:19.024,,,,,,,,,,,649.0175781,,,,,,,,
2020.05.01 06:05:52.034,9.899999619,,,,,,,,,,,,,,,,,,
2020.05.01 06:06:59.033,,,,,,,,,,,,,,,,,,100.1853638,
2020.05.01 06:07:52.044,9.800000191,,,,,,,,,,,,,,,,,,
2020.05.01 06:08:23.036,,,,,,,,,,,,,,169.8015289,,,,,
2020.05.01 06:11:26.052,,,,,,175.0133362,,,,,,,,,,,,,
2020.05.01 06:13:38.038,,,,,,,175.1724701,,,,,,,,,,,,
2020.05.01 06:15:18.021,,,,,,,,,,,649.163208,,,,,,,,
2020.05.01 06:15:47.043,,,,,,,,,,,,,,,,,,,170.3585205
2020.05.01 06:16:00.047,,,,,,,,,,,,,,169.6324463,,,,,
2020.05.01 06:16:36.037,,,,,175.2818909,,,,,,,,,,,,,,
2020.05.01 06:17:52.043,9.699999809,,,,,,,,,,,,,,,,,,
2020.05.01 06:18:33.039,,,,,,,,,,664.5177002,,,,,,,,,
2020.05.01 06:20:38.017,,,,,,,,,,,649.0175781,,,,,,,,
2020.05.01 06:20:50.055,,,,,,,,,,,,,,169.7518005,,,,,
2020.05.01 06:21:22.053,9.800000191,,,,,,,,,,,,,,,,,,
2020.05.01 06:22:21.051,,,,,,,,,622.0198975,,,,,,,,,,
2020.05.01 06:25:40.023,,,,,,,,,,,,,,169.8413086,,,,,
2020.05.01 06:27:55.069,,,,,,175.0033875,,,,,,,,,,,,,
2020.05.01 06:29:13.068,,,,,,,,,,,,,656.1490479,,,,,,
2020.05.01 06:29:22.042,9.699999809,,,,,,,,,,,,,,,,,,
2020.05.01 06:30:37.040,,,,,,,,,621.9471436,,,,,,,,,,
2020.05.01 06:34:59.078,,,,,,,,,,,,,,,,,,,170.3883514
2020.05.01 06:35:01.067,,,,,,,,,,,,,656.4401855,,,,,,
2020.05.01 06:35:07.074,,,,,,,,,,,,,,170.0402374,,,,,
2020.05.01 06:35:52.070,9.800000191,,,,,,,,,,,,,,,,,,
2020.05.01 06:37:11.075,,,,,,,,,,,,,,170.2093201,,,,,
