Time,190-AT2001-AirTemp_(C),990-PC-2101A-H1,990-PC-2101B-H2,990-PC-2102-H1,990-PT-2104A_(barg),990-PT-2104B_(barg),990-PT-2104C_(barg),990-PSHL-2100,990-LT-2131_(mm),990-LT-2132_(mm),990-LT-2133_(mm),990-LT-2134_(mm),990-LT-2135_(mm),990-PT-2109_(barg),190-ZSL-2101,190-ZSH-2101,190-ZSI-2101,190-ZT-2101_(%),990-PT-2129_(barg)
2020.04.05 21:17:17.029,,,,,,,,,,,,,,173.5214081,,,,,
2020.04.05 21:19:32.034,,,,,,,,,652.0739746,,,,,,,,,,
2020.04.05 21:20:02.026,,,,,,,,,,,,,,173.3423767,,,,,
2020.04.05 21:20:12.038,,,,,178.4149323,,,,,,,,,,,,,,
2020.04.05 21:20:57.029,,,,,,,,,,,678.7805176,,,,,,,,
2020.04.05 21:21:12.033,,,,,,,,,,,,,686.3486328,,,,,,
2020.04.05 21:22:09.027,8.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 21:22:42.037,,,,,,,,,,,,,,173.2628021,,,,,
2020.04.05 21:25:28.026,,,,,,,,,,693.989502,,,,,,,,,
2020.04.05 21:25:33.053,,,,,,178.1364441,,,,,,,,,,,,,
2020.04.05 21:26:15.040,,,,,,,,,,,,,,173.2230225,,,,,
2020.04.05 21:26:45.042,,,,,,,,,,,,685.6209717,,,,,,,
2020.04.05 21:28:34.040,,,,,,,,,,,,,,,,,,,173.0937195
2020.04.05 21:29:14.042,,,,,,,,,,,,,,173.1334991,,,,,
2020.04.05 21:32:06.034,,,,,,,,,,,,,,173.0439911,,,,,
2020.04.05 21:32:09.053,8.600000381,,,,,,,,,,,,,,,,,,
2020.04.05 21:33:05.045,,,,,,178.1065979,,,,,,,,,,,,,
2020.04.05 21:34:29.032,,,,,,,,,,,,,,172.8749084,,,,,
2020.04.05 21:36:13.064,,,,,,,,,,,678.7077637,,,,,,,,
2020.04.05 21:38:13.045,,,,,178.39505,,,,,,,,,,,,,,
2020.04.05 21:38:39.059,8.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 21:38:47.045,,,,,,,178.2557983,,,,,,,,,,,,
2020.04.05 21:40:23.041,,,,,,,,,,,,,,172.7157593,,,,,
2020.04.05 21:42:10.061,,,,,,,,,,,,,,172.5765228,,,,,
2020.04.05 21:44:18.053,,,,,,,,,,,,,,,,,,100.3915176,
2020.04.05 21:45:27.064,,,,,,,,,,693.916748,,,,,,,,,
2020.04.05 21:45:38.033,8.800000191,,,,,,,,,,,,,,,,,,
2020.04.05 21:49:08.061,,,,,,,178.2657471,,,,,,,,,,,,
2020.04.05 21:49:19.065,,,,,,,,,651.9284668,,,,,,,,,,
2020.04.05 21:50:23.076,,,,,,,,,,,,,,172.725708,,,,,
2020.04.05 21:51:31.009,,,,,,,,,,,678.6350098,,,,,,,,
2020.04.05 21:52:07.066,,,,,,,,,,,,,,,,,,,173.073822
2020.04.05 21:52:22.083,,,,,,178.0867157,,,,,,,,,,,,,
2020.04.05 21:52:38.077,8.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 21:53:44.042,,,,,178.3652039,,,,,,,,,,,,,,
2020.04.05 21:54:03.077,,,,,,,,,,,,685.5482178,,,,,,,
2020.04.05 21:54:25.072,,,,,,,,,,,,,,172.8450623,,,,,
2020.04.05 21:54:38.080,8.600000381,,,,,,,,,,,,,,,,,,
2020.04.05 21:54:49.056,,,,,,,,,,,,,,,,,,100.373436,
2020.04.05 21:55:20.084,,,,,,,,,,693.7712402,,,,,,,,,
2020.04.05 21:57:56.066,,,,,,,,,,,,,,172.984314,,,,,
2020.04.05 21:58:08.087,8.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 21:59:08.067,8.600000381,,,,,,,,,,,,,,,,,,
2020.04.05 22:00:08.068,8.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 22:01:36.078,,,,,,,,,,,,,,,,,,100.3915176,
2020.04.05 22:01:37.080,,,,,,,,,,,,,,172.9345856,,,,,
2020.04.05 22:01:38.082,8.600000381,,,,,,,,,,,,,,,,,,
2020.04.05 22:01:40.090,,,,,,,178.2458496,,,,,,,,,,,,
2020.04.05 22:01:42.064,,,,,,,,,,,,,686.2758789,,,,,,
2020.04.05 22:03:32.008,,,,,,,,,,,678.489502,,,,,,,,
2020.04.05 22:05:21.074,,,,,,178.0668182,,,,,,,,,,,,,
2020.04.05 22:06:24.026,,,,,,,,,,,,,,,,,,,173.0439911
2020.04.05 22:06:38.085,8.5,,,,,,,,,,,,,,,,,,
2020.04.05 22:10:21.091,,,,,,,,,,,,,,172.8152313,,,,,
2020.04.05 22:12:21.095,,,,,,,,,,,,,,172.6660309,,,,,
2020.04.05 22:13:50.000,,,,,178.3453064,,,,,,,,,172.4372711,,,,,
2020.04.05 22:14:26.011,,,,,,,,,,,,,686.1303711,,,,,,
2020.04.05 22:14:38.093,8.399999619,,,,,,,,,,,,,,,,,,
2020.04.05 22:14:50.001,,,,,,,,,,,,,,173.6407623,,,,,
2020.04.05 22:16:14.009,,,,,,,,,,,,,,173.3722076,,,,,
2020.04.05 22:17:28.012,,,,,,,,,,,,,,173.1235657,,,,,
2020.04.05 22:17:35.021,,,,,,,,,,693.6983643,,,,,,,,,
2020.04.05 22:17:38.090,,,,,,,,,,,,685.4025879,,,,,,,
2020.04.05 22:17:57.011,,,,,,,,,651.8557129,,,,,,,,,,
2020.04.05 22:18:11.005,,,,,,178.0469208,,,,,,,,,,,,,
2020.04.05 22:18:38.089,8.300000191,,,,,,,,,,,,,,,,,,
2020.04.05 22:19:08.011,,,,,,,,,,,,,,172.9445343,,,,,
2020.04.05 22:19:24.052,,,,,,,178.2160187,,,,,,,,,,,,
2020.04.05 22:20:08.009,8.199999809,,,,,,,,,,,,,,,,,,
2020.04.05 22:21:24.039,,,,,,,,,,,,,,172.7754364,,,,,
2020.04.05 22:21:30.012,,,,,,,,,,,,,,,,,,,173.0141449
2020.04.05 22:22:08.011,8.100000381,,,,,,,,,,,,,,,,,,
2020.04.05 22:23:08.020,8,,,,,,,,,,,,,,,,,,
2020.04.05 22:23:51.002,,,,,,,,,,,,,,172.6660309,,,,,
2020.04.05 22:24:08.017,7.900000095,,,,,,,,,,,,,,,,,,
2020.04.05 22:25:38.016,7.800000191,,,,,,,,,,,,,,,,,,
2020.04.05 22:27:08.031,7.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 22:28:21.010,,,,,,,,,,,,,,172.5864563,,,,,
2020.04.05 22:29:00.023,,,,,178.3353729,,,,,,,,,,,,,,
2020.04.05 22:29:08.023,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.05 22:30:07.016,,,,,,,,,,,,,,,,,,100.405983,
2020.04.05 22:30:38.019,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 22:30:42.023,,,,,,,,,,,,,,172.6660309,,,,,
2020.04.05 22:33:53.036,,,,,,,,,,,,,686.0576172,,,,,,
2020.04.05 22:34:37.019,,,,,,,,,,,,,,172.7953339,,,,,
2020.04.05 22:34:40.012,,,,,,178.0170898,,,,,,,,,,,,,
2020.04.05 22:34:58.025,,,,,,,,,,,678.416748,,,,,,,,
2020.04.05 22:36:23.013,,,,,178.3055267,,,,,,,,,,,,,,
2020.04.05 22:37:20.034,,,,,,,178.1961212,,,,,,,,,,,,
2020.04.05 22:38:33.042,,,,,,,,,,693.6256104,,,,,,,,,
2020.04.05 22:38:49.036,,,,,,,,,,,,,,172.9146881,,,,,
2020.04.05 22:40:21.043,,,,,,,,,,,,,,173.0937195,,,,,
2020.04.05 22:42:06.041,,,,,,,,,651.7828369,,,,,,,,,,
2020.04.05 22:42:19.025,,,,,,,,,,,,,,173.2826996,,,,,
2020.04.05 22:44:22.023,,,,,,,,,,,,,,173.4418335,,,,,
2020.04.05 22:45:38.055,,,,,,,,,,,,,,,,,,,172.9942627
2020.04.05 22:47:00.055,,,,,,,,,,,,,,173.6308136,,,,,
2020.04.05 22:48:37.009,,,,,,,,,,,,,,173.8197937,,,,,
2020.04.05 22:50:31.030,,,,,,177.9971924,,,,,,,,,,,,,
2020.04.05 22:51:08.054,,,,,,,,,,,,,,173.9093018,,,,,
2020.04.05 22:51:24.033,,,,,,,178.166275,,,,,,,,,,,,
2020.04.05 22:51:57.042,,,,,,,,,,,,,,,,,,100.4096069,
2020.04.05 22:52:43.049,,,,,178.2856293,,,,,,,,,,,,,,
2020.04.05 22:53:15.034,,,,,,,,,,,,,685.9847412,,,,,,
2020.04.05 22:55:15.055,,,,,,,,,,,,,,173.7302704,,,,,
2020.04.05 22:57:01.047,,,,,,,,,,,,685.329834,,,,,,,
2020.04.05 22:57:22.043,,,,,,,,,,,,,,,,,,,172.9743652
2020.04.05 22:57:38.046,7.400000095,,,,,,,,,,,,,,,,,,
2020.04.05 22:57:46.043,,,,,,,,,,693.5528564,,,,,,,,,
2020.04.05 22:58:08.054,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 22:58:38.049,7.400000095,,,,,,,,,,,,,,,,,,
2020.04.05 22:59:57.045,,,,,,,,,,,,,,173.6208649,,,,,
2020.04.05 23:03:17.074,,,,,,,,,,,,,,173.5611877,,,,,
2020.04.05 23:03:41.068,,,,,,177.9673615,,,,,,,,,,,,,
2020.04.05 23:03:43.072,,,,,,,,,,,,,,,,,,100.4276886,
2020.04.05 23:03:56.063,,,,,178.2557983,,,,,,,,,,,,,,
2020.04.05 23:04:04.071,,,,,,,,,,,678.3439941,,,,,,,,
2020.04.05 23:05:25.060,,,,,,,,,,,,,,173.4318848,,,,,
2020.04.05 23:05:51.068,,,,,,,178.1463928,,,,,,,,,,,,
2020.04.05 23:07:06.068,,,,,,,,,651.710083,,,,,,,,,,
2020.04.05 23:08:32.078,,,,,,,,,,,,,,,,,,,172.9445343
2020.04.05 23:08:38.025,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 23:10:33.078,,,,,,,,,,,,,,173.3423767,,,,,
2020.04.05 23:13:02.082,,,,,,,,,,,,,,173.4816284,,,,,
2020.04.05 23:13:19.075,,,,,,,,,,,,,685.9119873,,,,,,
2020.04.05 23:15:18.069,,,,,,,,,,,,,,173.6308136,,,,,
2020.04.05 23:16:33.072,,,,,,,,,,693.4073486,,,,,,,,,
2020.04.05 23:17:08.087,7.400000095,,,,,,,,,,,,,,,,,,
2020.04.05 23:17:37.040,,,,,,,178.1165466,,,,,,,,,,,,
2020.04.05 23:18:44.077,,,,,,177.947464,,,,,,,,,,,,,
2020.04.05 23:19:44.088,,,,,178.2060699,,,,,,,,,,,,,,
2020.04.05 23:20:18.093,,,,,,,,,,,,,,173.7103882,,,,,
2020.04.05 23:22:08.092,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 23:22:36.092,,,,,,,,,,,,,,173.5810852,,,,,
2020.04.05 23:24:08.094,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.05 23:26:06.089,,,,,,,,,,,,685.2570801,,,,,,,
2020.04.05 23:26:21.086,,,,,,,,,,,,,,173.461731,,,,,
2020.04.05 23:26:29.089,,,,,178.2359009,,,,,,,,,,,,,,
2020.04.05 23:27:03.088,,,,,,,,,,,,,,,,,,100.4240723,
2020.04.05 23:27:08.080,7.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 23:28:36.086,,,,,,,,,,,,,,173.3423767,,,,,
2020.04.05 23:28:37.077,,,,,,,,,,,,,,,,,,,172.9246368
2020.04.05 23:28:40.010,,,,,,,,,,,,,685.7664795,,,,,,
2020.04.05 23:30:17.093,,,,,,177.9076843,,,,,,,,,,,,,
2020.04.05 23:31:29.016,,,,,,,,,651.5645752,,,,,,,,,,
2020.04.05 23:32:31.007,,,,,178.2060699,,,,,,,,,,,,,,
2020.04.05 23:32:50.091,,,,,,,178.0867157,,,,,,,,,,,,
2020.04.05 23:33:38.094,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.05 23:34:11.091,,,,,,,,,,,,,,173.1633453,,,,,
2020.04.05 23:36:20.009,,,,,,,,,,,678.2711182,,,,,,,,
2020.04.05 23:36:38.016,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 23:37:08.013,,,,,,,,,,,,,,173.0141449,,,,,
2020.04.05 23:37:22.007,,,,,,,,,,,,,,,,,,,172.8947906
2020.04.05 23:39:08.090,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.05 23:39:38.006,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 23:39:53.095,,,,,,,,,,,,,,172.8947906,,,,,
2020.04.05 23:40:08.018,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.05 23:45:08.002,7.5,,,,,,,,,,,,,,,,,,
2020.04.05 23:45:16.001,,,,,,,,,,693.3345947,,,,,,,,,
2020.04.05 23:46:30.012,,,,,,,,,,,,,,172.725708,,,,,
2020.04.05 23:46:41.010,,,,,178.1563416,,,,,,,,,,,,,,
2020.04.05 23:48:08.015,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.05 23:48:23.009,,,,,,,178.0568695,,,,,,,,,,,,
2020.04.05 23:53:25.070,,,,,,177.8678894,,,,,,,,,,,,,
2020.04.05 23:54:09.019,,,,,,,,,,,,,,172.6163025,,,,,
2020.04.05 23:54:11.009,,,,,,,,,,,,,685.6937256,,,,,,
2020.04.05 23:54:27.008,,,,,,,,,,,,685.1843262,,,,,,,
2020.04.05 23:56:08.022,7.699999809,,,,,,,,,,,,,,,,,,
2020.04.05 23:56:40.019,,,,,,,,,,,,,,,,,,,172.8848419
2020.04.05 23:56:59.027,,,,,178.166275,,,,,,,,,,,,,,
2020.04.05 23:58:27.017,,,,,,,,,,,,,,,,,,100.4457703,
2020.04.06 00:00:54.016,,,,,,,,,,,,,,172.7157593,,,,,
2020.04.06 00:01:08.032,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.06 00:01:39.037,,,,,,,,,,,678.1256104,,,,,,,,
2020.04.06 00:03:19.027,,,,,,,,,,,,,,,,,,100.4240723,
2020.04.06 00:03:29.022,,,,,,,,,,,,,,172.5765228,,,,,
2020.04.06 00:04:27.032,,,,,,,178.0369873,,,,,,,,,,,,
2020.04.06 00:07:13.042,,,,,178.1463928,,,,,,,,,,,,,,
2020.04.06 00:07:19.040,,,,,,,,,,,,,,,,,,,172.8450623
2020.04.06 00:07:38.039,7.5,,,,,,,,,,,,,,,,,,
2020.04.06 00:07:50.041,,,,,,,,,651.4918213,,,,,,,,,,
2020.04.06 00:08:08.041,7.599999905,,,,,,,,,,,,,,,,,,
2020.04.06 00:08:35.029,,,,,,,,,,693.2618408,,,,,,,,,
2020.04.06 00:08:38.041,7.5,,,,,,,,,,,,,,,,,,
2020.04.06 00:11:36.055,,,,,,,,,,,,,,172.4472198,,,,,
2020.04.06 00:12:48.057,,,,,,,,,,,,,685.6209717,,,,,,
2020.04.06 00:13:23.049,,,,,,177.8380585,,,,,,,,,,,,,
2020.04.06 00:14:19.032,,,,,,,178.0071411,,,,,,,,,,,,
2020.04.06 00:16:16.038,,,,,,,,,,,,,,,,,,100.4421539,
2020.04.06 00:16:38.050,7.400000095,,,,,,,,,,,,,,,,,,
2020.04.06 00:18:03.049,,,,,,,,,,,,,,172.2980194,,,,,
2020.04.06 00:18:52.051,,,,,,,,,,,,685.0388184,,,,,,,
2020.04.06 00:19:48.059,,,,,178.0966644,,,,,,,,,,,,,,
2020.04.06 00:20:21.060,,,,,,,,,,,,,,172.1985626,,,,,
2020.04.06 00:21:08.058,7.300000191,,,,,,,,,,,,,,,,,,
2020.04.06 00:21:23.054,,,,,,,,,,,,,,,,,,,172.7953339
2020.04.06 00:24:07.053,,,,,,,,,,,,,,172.3278656,,,,,
2020.04.06 00:26:09.055,,,,,,,,,,,,,,172.4770508,,,,,
2020.04.06 00:29:14.058,,,,,,,,,,,,,,172.596405,,,,,
2020.04.06 00:29:45.039,,,,,,177.7982788,,,,,,,,,,,,,
2020.04.06 00:30:33.074,,,,,,,177.9872437,,,,,,,,,,,,
2020.04.06 00:31:12.056,,,,,,,,,,693.1890869,,,,,,,,,
2020.04.06 00:32:08.057,7.199999809,,,,,,,,,,,,,,,,,,
2020.04.06 00:33:06.069,,,,,,,,,,,,,,172.6660309,,,,,
2020.04.06 00:33:49.072,,,,,,,,,651.4190674,,,,,,,,,,
2020.04.06 00:34:20.059,,,,,,,,,,,678.0528564,,,,,,,,
2020.04.06 00:35:31.075,,,,,,,,,,,,,,,,,,,172.7356567
2020.04.06 00:35:50.075,,,,,,,,,,,,,,172.7953339,,,,,
2020.04.06 00:35:58.073,,,,,,,,,,,,,685.5482178,,,,,,
2020.04.06 00:39:49.067,,,,,,,,,,,,,,,,,,,172.7754364
2020.04.06 00:41:03.081,,,,,,,,,,,,,,172.8649597,,,,,
2020.04.06 00:41:09.082,,,,,,,177.9574127,,,,,,,,,,,,
2020.04.06 00:43:08.078,7.099999905,,,,,,,,,,,,,,,,,,
2020.04.06 00:44:19.072,,,,,,,,,,,,,,172.9445343,,,,,
2020.04.06 00:47:08.078,7,,,,,,,,,,,,,,,,,,
2020.04.06 00:49:13.086,,,,,,,,,,693.043457,,,,,,,,,
2020.04.06 00:49:40.075,,,,,178.0668182,,,,,,,,,,,,,,
2020.04.06 00:50:05.082,,,,,,,,,,,,,,173.0638885,,,,,
2020.04.06 00:51:51.072,,,,,,177.7584839,,,,,,,,,,,,,
2020.04.06 00:53:02.087,,,,,,,,,,,,,,173.1832428,,,,,
2020.04.06 00:53:18.086,,,,,,,,,,,,684.9660645,,,,,,,
2020.04.06 00:53:23.080,,,,,,,,,,,,,,,,,,,172.7456055
2020.04.06 00:53:43.090,,,,,,,,,,,,,685.4025879,,,,,,
2020.04.06 00:56:53.088,,,,,,,177.9375153,,,,,,,,,,,,
2020.04.06 00:57:16.002,,,,,,,,,,,,,,173.3224792,,,,,
2020.04.06 00:59:55.001,,,,,178.0469208,,,,,,,,,,,,,,
2020.04.06 01:00:38.001,6.900000095,,,,,,,,,,,,,,,,,,
2020.04.06 01:01:40.100,,,,,,,,,,,,,,173.2628021,,,,,
2020.04.06 01:02:14.092,,,,,,,,,,,677.9801025,,,,,,,,
2020.04.06 01:05:38.014,7,,,,,,,,,,,,,,,,,,
2020.04.06 01:07:00.006,,,,,,,,,651.3463135,,,,,,,,,,
2020.04.06 01:07:08.011,6.900000095,,,,,,,,,,,,,,,,,,
2020.04.06 01:07:23.007,,,,,,,177.9076843,,,,,,,,,,,,
2020.04.06 01:07:29.006,,,,,,,,,,,,,,173.1832428,,,,,
2020.04.06 01:10:13.011,,,,,,177.7386017,,,,,,,,,,,,,
2020.04.06 01:10:55.094,,,,,,,,,,,,,,173.0638885,,,,,
2020.04.06 01:11:08.012,6.800000191,,,,,,,,,,,,,,,,,,
2020.04.06 01:11:40.017,,,,,178.0170898,,,,,,,,,,,,,,
2020.04.06 01:16:22.108,,,,,,,,,,,,,,,,,,,172.7157593
2020.04.06 01:20:22.028,,,,,,177.7187042,,,,,,,,,,,,,
2020.04.06 01:20:38.113,6.900000095,,,,,,,,,,,,,,,,,,
2020.04.06 01:20:43.025,,,,,,,,,,,,,685.329834,,,,,,
2020.04.06 01:21:20.118,,,,,,,,,,692.9707031,,,,,,,,,
2020.04.06 01:23:14.025,,,,,,,177.8678894,,,,,,,,,,,,
2020.04.06 01:24:02.030,,,,,,,,,,,,,,,,,,,172.6859283
2020.04.06 01:24:38.037,6.800000191,,,,,,,,,,,,,,,,,,
2020.04.06 01:24:39.028,,,,,,,,,,,,684.8931885,,,,,,,
2020.04.06 01:24:45.030,,,,,,,,,,,,,,173.0240936,,,,,
2020.04.06 01:24:52.025,,,,,,,,,,,,,,,,,,100.4602356,
2020.04.06 01:25:52.023,,,,,177.9872437,,,,,,,,,,,,,,
2020.04.06 01:27:58.035,,,,,,,,,,,,,,172.9246368,,,,,
2020.04.06 01:30:03.040,,,,,,177.6988068,,,,,,,,,,,,,
2020.04.06 01:30:08.119,6.699999809,,,,,,,,,,,,,,,,,,
2020.04.06 01:32:56.038,,,,,,,,,,,,,,172.8450623,,,,,
2020.04.06 01:33:30.041,,,,,,,,,,,677.9073486,,,,,,,,
2020.04.06 01:33:45.045,,,,,,,,,,,,,,,,,,,172.6759796
2020.04.06 01:34:04.121,,,,,,,,,,,,,,,,,,100.4421539,
2020.04.06 01:35:25.042,,,,,,,,,,,,,,172.725708,,,,,
2020.04.06 01:36:08.044,6.599999905,,,,,,,,,,,,,,,,,,
2020.04.06 01:36:41.121,,,,,,,,,651.2006836,,,,,,,,,,
2020.04.06 01:38:28.047,,,,,,,,,,,,,,172.6262512,,,,,
2020.04.06 01:38:48.042,,,,,177.9574127,,,,,,,,,,,,,,
2020.04.06 01:40:08.051,6.5,,,,,,,,,,,,,,,,,,
2020.04.06 01:40:15.043,,,,,,177.6689758,,,,,,,,,,,,,
2020.04.06 01:40:28.048,,,,,,,,,,,,,,,,,,100.4638519,
2020.04.06 01:40:52.125,,,,,,,,,,,,,,172.5367279,,,,,
2020.04.06 01:41:36.124,,,,,,,177.8480072,,,,,,,,,,,,
2020.04.06 01:42:38.043,6.400000095,,,,,,,,,,,,,,,,,,
2020.04.06 01:43:13.044,,,,,,,,,,,,,685.2570801,,,,,,
2020.04.06 01:43:36.128,,,,,,,,,,,,,,172.4273224,,,,,
2020.04.06 01:44:54.139,,,,,,,,,,,,,,,,,,,172.6461334
2020.04.06 01:48:19.033,,,,,,,,,,692.8979492,,,,,,,,,
2020.04.06 01:51:00.039,,,,,,,177.818161,,,,,,,,,,,,
2020.04.06 01:51:18.039,,,,,,,,,,,,,,172.3278656,,,,,
2020.04.06 01:51:38.046,6.300000191,,,,,,,,,,,,,,,,,,
2020.04.06 01:52:50.129,,,,,,177.6490784,,,,,,,,,,,,,
2020.04.06 01:53:58.047,,,,,,,,,,,,684.8204346,,,,,,,
2020.04.06 01:53:59.052,,,,,,,,,,,,,,172.2184601,,,,,
2020.04.06 01:54:57.055,,,,,177.9375153,,,,,,,,,,,,,,
2020.04.06 01:57:40.052,,,,,,,,,,,677.7618408,,,,,,,,
2020.04.06 02:01:20.064,,,,,,,,,,,,,,172.3378143,,,,,
2020.04.06 02:02:08.059,6.400000095,,,,,,,,,,,,,,,,,,
2020.04.06 02:02:58.054,,,,,,177.6192474,,,,,,,,,,,,,
2020.04.06 02:03:30.071,,,,,,,,,,,,,,,,,,,172.6362
2020.04.06 02:03:44.070,,,,,177.9076843,,,,,,,,,172.4372711,,,,,
2020.04.06 02:03:57.065,,,,,,,177.7883301,,,,,,,,,,,,
2020.04.06 02:04:38.072,6.5,,,,,,,,,,,,,,,,,,
2020.04.06 02:06:56.065,,,,,,,,,,,,,,172.6262512,,,,,
2020.04.06 02:08:27.067,,,,,,,,,,,,,,172.8251648,,,,,
2020.04.06 02:09:08.067,6.599999905,,,,,,,,,,,,,,,,,,
2020.04.06 02:10:19.071,,,,,,,,,,,,,,172.984314,,,,,
2020.04.06 02:10:22.078,,,,,,,,,,,,,685.1843262,,,,,,
2020.04.06 02:11:34.155,,,,,,,,,651.1279297,,,,,,,,,,
2020.04.06 02:12:41.074,,,,,,,,,,,,,,173.0937195,,,,,
2020.04.06 02:14:31.078,,,,,,,,,,,,,,173.2329712,,,,,
2020.04.06 02:15:35.082,,,,,,177.59935,,,,,,,,,,,,,
2020.04.06 02:16:52.087,,,,,,,,,,692.8251953,,,,,,,,,
2020.04.06 02:18:00.083,,,,,177.8678894,,,,,,,,,,,,,,
2020.04.06 02:18:58.080,,,,,,,177.7386017,,,,,,,,,,,,
2020.04.06 02:19:09.086,,,,,,,,,,,,684.6749268,,,,,,,
2020.04.06 02:19:24.169,,,,,,,,,,,,,,,,,,,172.6163025
2020.04.06 02:19:35.079,,,,,,,,,,,,,,173.2826996,,,,,
2020.04.06 02:22:38.089,6.699999809,,,,,,,,,,,,,,,,,,
2020.04.06 02:23:41.008,,,,,,,,,,,,,,173.3423767,,,,,
2020.04.06 02:26:06.083,,,,,,177.5695038,,,,,,,,173.4716797,,,,,
2020.04.06 02:26:08.090,6.800000191,,,,,,,,,,,,,,,,,,
2020.04.06 02:27:38.090,6.699999809,,,,,,,,,,,,,,,,,,
2020.04.06 02:29:38.102,,,,,,,,,,,,,,,,,,,172.5864563
2020.04.06 02:31:16.100,,,,,,,,,,,,,,173.332428,,,,,
2020.04.06 02:34:12.015,,,,,,,,,,,,,,173.2130737,,,,,
2020.04.06 02:34:26.106,,,,,,,,,,,,,685.0388184,,,,,,
2020.04.06 02:35:25.107,,,,,177.8480072,,,,,,,,,,,,,,
2020.04.06 02:35:38.104,6.599999905,,,,,,,,,,,,,,,,,,
2020.04.06 02:36:15.105,,,,,,,,,,,,,,173.0638885,,,,,
2020.04.06 02:38:22.109,,,,,,,,,,,,,,172.9345856,,,,,
2020.04.06 02:39:15.109,,,,,,177.5496216,,,,,,,,,,,,,
2020.04.06 02:40:56.117,,,,,,,,,,,,,,172.7853851,,,,,
2020.04.06 02:41:09.112,6.5,,,,,,,,,,,,,,,,,,
2020.04.06 02:41:38.114,6.599999905,,,,,,,,,,,,,,,,,,
2020.04.06 02:42:09.112,6.5,,,,,,,,,,,,,,,,,,
2020.04.06 02:42:28.117,,,,,,,,,,,,,,,,,,,172.5665741
2020.04.06 02:42:40.112,,,,,,,,,,692.6796875,,,,,,,,,
2020.04.06 02:43:20.006,,,,,,,,,,,,,,172.6859283,,,,,
2020.04.06 02:44:20.032,,,,,,,177.7087555,,,,,,,,,,,,
2020.04.06 02:44:33.000,,,,,,,,,651.0551758,,,,,,,,,,
2020.04.06 02:45:01.001,,,,,177.818161,,,,,,,,,,,,,,
2020.04.06 02:45:35.115,,,,,,,,,,,677.6889648,,,,,,,,
2020.04.06 02:48:33.004,,,,,,,,,,,,,,172.5466766,,,,,
2020.04.06 02:48:51.121,,,,,,177.5197754,,,,,,,,,,,,,
2020.04.06 02:52:06.004,,,,,,,,,,,,,,172.4472198,,,,,
2020.04.06 02:53:28.011,,,,,,,,,,,,,,,,,,,172.5367279
2020.04.06 02:53:39.020,6.400000095,,,,,,,,,,,,,,,,,,
2020.04.06 02:54:14.130,,,,,,,,,,,,,,172.2781372,,,,,
2020.04.06 02:55:35.043,,,,,,,177.688858,,,,,,,,,,,,
2020.04.06 02:56:39.001,6.300000191,,,,,,,,,,,,,,,,,,
2020.04.06 02:56:48.024,,,,,,,,,,,,,,172.1786652,,,,,
2020.04.06 02:57:57.010,,,,,177.7982788,,,,,,,,,,,,,,
2020.04.06 02:58:13.005,,,,,,,,,,,,684.6021729,,,,,,,
2020.04.06 02:58:47.019,,,,,,,,,,,,,,172.0195313,,,,,
2020.04.06 02:59:08.007,6.199999809,,,,,,,,,,,,,,,,,,
2020.04.06 03:01:17.013,,,,,,,,,,,,,,171.8902283,,,,,
2020.04.06 03:01:46.020,,,,,,177.4998932,,,,,,,,,,,,,
2020.04.06 03:03:10.023,,,,,,,,,,,,,,,,,,,172.4770508
2020.04.06 03:03:39.015,6.099999905,,,,,,,,,,,,,,,,,,
2020.04.06 03:04:34.033,,,,,,,177.6590271,,,,,,,,,,,,
2020.04.06 03:05:00.033,,,,,,,,,,,,,684.9660645,,,,,,
2020.04.06 03:08:35.025,,,,,177.7684326,,,,,,,,,,,,,,
2020.04.06 03:09:39.018,6.199999809,,,,,,,,,,,,,,,,,,
2020.04.06 03:10:46.028,,,,,,,,,,,,,,,,,,100.4819412,
2020.04.06 03:11:18.017,,,,,,177.470047,,,,,,,,,,,,,
2020.04.06 03:11:39.012,6.300000191,,,,,,,,,,,,,,,,,,
2020.04.06 03:11:44.013,,,,,,,,,,,,,,172.0493622,,,,,
2020.04.06 03:13:43.030,,,,,,,,,,,677.6162109,,,,,,,,
2020.04.06 03:14:09.026,6.400000095,,,,,,,,,,,,,,,,,,
